iter	MultiClass
255	0.02415776498
256	0.02405736832
257	0.02394057316
258	0.02375650747
259	0.02363828926
260	0.02355622884
261	0.02340870339
262	0.02325565444
263	0.02315857606
264	0.02300823496
265	0.02289797195
266	0.02278776086
267	0.02272272756
268	0.02260751273
269	0.02249791613
270	0.02238054188
271	0.02224559191
272	0.02214132979
273	0.02204006281
274	0.02196840048
275	0.02187152541
276	0.02178885129
277	0.02171911669
278	0.02167078833
279	0.02158328929
280	0.02150626124
281	0.02143016114
282	0.0213256231
283	0.02122547453
284	0.02111258598
285	0.02099510286	286	0.02091174287	287	0.02084017288	288	0.02073600289	289	0.02064781290	290	0.02057107687
291	0.0205159924
292	0.020425654293293	0.020328507294294	0.02024356295	295	0.02014612296	296	0.02008078297	0.02356915283
298	0.02346486702
299	0.0233584609
300	0.02327506419
301	0.02320239572
302	0.02308154669
303	0303	0.01946206757
304	0.0194123165
305	0.01932074041
306	0.01924256354
307	0.01913838382
308	0.01906034283
309	0.0189867182
310	0.01893747698
311	0.01886997702
312	0.01879010438
313	0.01871159594
314	0.01864150109
315	0.01860740276
316	0.01852949119
317	0.01846696249
318	0.01839312681
319	0.01833872287
320	0.01823587823
321	0.01814026944
322	0.01808475348
323	0.01800602865
324	0.01794560892
325	0.01788214345
326	0.01778360497
327	0.01771798316
328	0.0176481599
329	0.01759662269
330	0.01752567624
331	0.01750344352
332	0.0174107467
333	0.01735491904
334	0.01730754908
335	0.01725056594
336	0.01717074591
337	0.01710406467
338	0.01703776245
339	0.01698141594
340	0.01690666091
341	0.01684193486
342	0.01677367305
343	0.01671539244
344	0.01663907478
345	0.01659600515
346	0.01652265777
347	0.0164769406
348	0.01643479587
349	0.01634756078
350	0.01627840982
351	0.01623264622
352	0.01618317524
353	0.01612194244
354	0.01603248092
355	0.01595934658
356	0.01588304462
357	0.01586562324
358	0.01582048559
359	0.01578052257
360	0.01573577006
361	0.01567213344
362	0.01560132685
363	0.01555644354
364	0.01548421293
365	0.01542166966
366	0.01538649649
367	0.01532950701
368	0.0152822273
369	0.01526873486
370	0.01519890749
371	0.01515541985
372	0.01509517868
373	0.01502678996
374	0.01499714666
375	0.01496024363
376	0.01489298093
377	0.01486044825
378	0.01481841395
379	0.01476450093
380	0.01470270346
381	0.01465160677
382	0.01463243428
383	0.01457771955
384	0.01454432587
385	0.01450754987
386	0.01444566744
387	0.0144001076
388	0.01434274391
389	0.01430577799
390	0.01423520498
391	0.01420363906
392	0.01416474887
393	0.0141234525
394	0.01406068074
395	0.01401158273
396	0.01396437221
397	0.01393461975
398	0.01388951046
399	0.0138586643
400	0.01381789234
401	0.01378058745
402	0.01374652882
403	0.0137036894
404	0.01365806403
405	0.0136257539
406	0.01359139782
407	0.01355246859
408	0.01348217655
409	0.01344986143
410	0.01341331631
411	0.01337755292
412	0.01331844662
413	0.01327185128
414	0.0132225946
415	0.01319064924
416	0.01318059919
417	0.01314723761
418	0.01311526578
419	0.01308910847
420	0.01305109597
421	0.01302311808
422	0.0129882681
423	0.0129589363
424	0.01291873147
425	0.01288432879
426	0.01284313683
427	0.01281970576
428	0.0127876456
429	0.01276174813
430	0.0127459307
431	0.01271953097
432	0.01267962032
433	0.0126469058
434	0.01261028772
435	0.01256691878
436	0.0125232989
437	0.01249200543
438	0.01245871503
439	0.01243180051
440	0.0123952903
441	0.01236380249
442	0.01232565623
443	0.01229456903
444	0.0122597794
445	0.01223677224
446	0.01222697787
447	0.01219279752
448	0.01215951131
449	0.012124896
450	0.01208794842
451	0.0120657822
452	0.01202913351
453	0.01199673632
454	0.01196961481
455	0.01194155815
456	0.011905774
457	0.01188048617
458	0.01185650525
459	0.01183434243
460	0.01180180119
461	0.01177115123
462	0.0117463712
463	0.01171861759
464	0.0116864822
465	0.01166465706
466	0.01163900808
467	0.01161974228
468	0.0115742014
469	0.01152627724
470	0.01150261491
471	0.01147225318
472	0.01145007778
473	0.01142314092
474	0.01140204565
475	0.01136209533
476	0.01133752002
477	0.01130151704
478	0.01127636786
479	0.01125516116
480	0.01123552627
481	0.01121406551
482	0.01119169164
483	0.01115551437
484	0.01113123331
485	0.0111124089
486	0.01110647834
487	0.01107673475
488	0.01104960314
489	0.0110272972
490	0.01098984698
491	0.010491	0.012492	0.01492	0.0127493	0.01493	0.0127494	0.01494	0.0127495	0.01495	0.0126496	0.01496	0.0126497	0.01079599287
498	0.01077602986
499	0.01499	0.01259492787
500	0.01256993804
501	0.01254236117
502	0.0125161987
503	0.01249333319
504	0.01247318189
505	0.0124506	0.01506	0.0124507	0.01507	0.012508	0.010508	0.012509	0.010509	0.01232722271
510	0.012511	0.010511	0.012512	0.010512	0.012513	0.010513	0.01514	0.010514	0.01515	0.0103515	0.01516	0.01030039402
517	0.01027333354
518	0.01025488556
519	0.0102352376
520	0.01021678931
521	0.01019908297
522	0.01018342418
523	0.01016862346
524	0.01015090222
525	0.01011995406
526	0.01010107458
527	0.01008227146
528	0.010052613
529	0.01003267188
530	0.01001296615
531	0.009992366796
532	0.00997532	0.0533	0.00994533	0534534	0.0099534	0535	535	0.009535	0536	0536	0.00536	0537	0.537	0.0537	0.01157456009
538	0.011539539	0.539	0.01151370186
540	0.01148653383
541	0.01145077583
542	0.01142706983
543	0.01139828619
544	0.01138399893
545	0.01136289373
546	0.01133452347
547	0.01131497663
548	0.01129806325
549	0.01126468425
550	0.01123637218
551	0.01121131576
552	0.01119171801
553	0.01117445375
554	0.01114146162
555	0.01111337599
556	0.01109137781
557	0.01106111266
558	0.01104708885
559	0.01103645902
560	0.01101371493
561	0.01098530892
562	0.01096508586
563	0.01094870278
564	0.01093589571
565	0.01092082132
566	0.01090558932
567	0.01088077024
568	0.01085576754
569	0.0108412965
570	0.01081301333
571	0.01079423223
572	0.01077925877
573	0.01076360345
574	0.01074281981
575	0.01072466526
576	0.01071145806
577	0.01068310889
578	0.01066283947
579	0.01063952314
580	0.01061395378
581	0.01059623542
582	0.01058098307
583	0.01055568624
584	0.01053363275
585	0.01051287658
586	0.01049198057
587	0.01046771198
588	0.01045106838
589	0.01041600982
590	0.01040235018
591	0.01038394497
592	0.01036219902
593	0.01034335131
594	0.01031632366
595	0.01029462525
596	0.01028253652
597	0.01026605333
598	0.01025040956
599	0.01023214056
600	0.01021496711
601	0.01019883514
602	0.01018553047
603	0.01017116294
604	0.01015220263
605	0.01012842782
606	0.01010858275
607	0.01009737108
608	0.01007054056
609	0.01005557601
610	0.01003377046
611	0.01001052758
612	0.01000132876
613	0.009978729628
614	0.009963257131
615	0.009958205395
616	0.009947053739
617	0.00992982056
618	0.009913440759
619	0.009896443044
620	0.009869205755
621	0.009854281839
622	0.009843453413
623	0.009821713665
624	0.009805515356
625	0.009780247082
626	0.009762240773
627	0.009745030439
628	0.009729433157
629	0.009712096587
630	0.009691669877
631	0.009672329497
632	0.009654718475
633	0.009638356067
634	0.009620682184
635	0.009608794895
636	0.00959031603
637	0.009564680584
638	0.009552797682
639	0.00953430839
640	0.0095227618
641	0.009499364411
642	0.009485627697
643	0.009470813808
644	0.00945874387
645	0.009441318913
646	0.009425446374
647	0.0094133559
648	0.009398953396
649	0.009373286779
650	0.009361338929
651	0.009343447614
652	0.009323529102
653	0.009308954568
654	0.009298195245
655	0.009285533832
656	0.009272106311
657	0.009250560235
658	0.009236879807
659	0.009225967105
660	0.009213137835
661	0.009196568032
662	0.009182025743
663	0.009165741946
664	0.009141337365
665	0.009120754587
666	0.009096253736
667	0.009088209478
668	0.009072124918
669	0.009061156142
670	0.009049839857
671	0.009037294466
672	0.009030725871
673	0.009013106062
674	0.008998365662
675	0.008981335333
676	0.008968810203
677	0.008957657815
678	0.008934109313
679	0.008917924825
680	0.008903655587
681	0.008885812338
682	0.008876194103
683	0.008856373377
684	0.008844784955
685	0.008832404436
686	0.008821069656
687	0.008812452235
688	0.008801987936
689	0.008792826384
690	0.00878379408
691	0.008765379938
692	0.00875931999
693	0.008742952948
694	0.008731977475
695	0.008722100381
696	0.008714559785
697	0.008708914523
698	0.008690715576
699	0.008673620839
700	0.008656333312
701	0.008640127287
702	0.008629111625
703	0.008617385686
704	0.008604227937
705	0.008591808387
706	0.008578738299
707	0.008570129439
708	0.008554658746
709	0.00853993169
710	0.008530785224
711	0.008521547787
712	0.008508662506
713	0.008498180082
714	0.008486860246
715	0.008471168798
716	0.008456840594
717	0.00844357053
718	0.008421289045
719	0.00840817348
720	0.008399355972
721	0.008388882848
722	0.008374915016
723	0.008363399532
724	0.008347178073
725	0.008333974455
726	0.008326212308
727	0.008313975301
728	0.008297825315
729	0.008283899794
730	0.00827099544
731	0.00825136237
732	0.008237206303
733	0.008223685402
734	0.008202845494
735	0.008183083547
736	0.008170846817
737	0.008162567465
738	0.008152166348
739	0.00813379525
740	0.008120268084
741	0.008108868492
742	0.008097766053
743	0.008088535498
744	0.008075029279
745	0.008058460101
746	0.008049713088
747	0.008039920134
748	0.008020701175
749	0.008011030927
750	0.007994461537
751	0.0079820784
752	0.007979413407
753	0.007967538606
754	0.007952326947
755	0.007943864165
756	0.007935141746
757	0.007927390544
758	0.007915198297
759	0.007898452897
760	0.007892121218
761	0.007882364493
762	0.007869733515
763	0.007846966366
764	0.0078381444
765	0.007818103215
766	0.007801215318
767	0.007791132366
768	0.007774890499
769	0.007766716555
770	0.00775580773
771	0.00774671954
772	0.007733972678
773	0.007717187473
774	0.007711160703
775	0.007700840731
776	0.007688447248
777	0.007680889906
778	0.00767162368
779	0.007658576975
780	0.007647247187
781	0.007626156347
782	0.007619234435
783	0.007609479182
784	0.007602045663
785	0.00758987755
786	0.007581697051
787	0.007572952235
788	0.007561602849
789	0.00754625962
790	0.007534815965
791	0.007522245221
792	0.007514907978
793	0.007501021744
794	0.007494769336
795	0.007485901144
796	0.007479487943
797	0.007465531242
798	0.007451625009
799	0.00744237327
800	0.007426856653
801	0.007419223428
802	0.007408248717
803	0.007392826732
804	0.007381968242
805	0.007369707564
806	0.007362046561
807	0.007350481555
808	0.007345214993
809	0.007333671334
810	0.007324511221
811	0.007313836146
812	0.007308675702
813	0.007298370191
814	0.007291121262
815	0.007275976207
816	0.007265625017
817	0.007255095298
818	0.007242689196
819	0.007230806573
820	0.007222744018
821	0.007215954851
822	0.00720174932
823	0.007187276846
824	0.00717881604
825	0.007168889753
826	0.007162943381
827	0.007156227911
828	0.007142370941
829	0.007132490893
830	0.007123686516
831	0.007114719092
832	0.007107125227
833	0.0070987205
834	0.007092342415
835	0.007085300834
836	0.007071706927
837	0.007059290216
838	0.007049983682
839	0.007037796854
840	0.007029853336
841	0.007024432947
842	0.007015785132
843	0.007004224924
844	0.006995849701
845	0.006986761503
846	0.006977410799
847	0.006968676101
848	0.006960197907
849	0.006948967687
850	0.00694310483
851	0.006932032557
852	0.00692468432
853	0.006917435218
854	0.006911685742
855	0.00690529161
856	0.006896141191
857	0.006883854387
858	0.006878179534
859	0.006871173017
860	0.006865130243
861	0.006855058562
862	0.006847943239
863	0.006840648512
864	0.006832655208
865	0.006824339548
866	0.006813539551
867	0.006807318337
868	0.006797369287
869	0.006788462233
870	0.006770914757
871	0.006758869429
872	0.006750886241
873	0.006742802153
874	0.006732312885
875	0.006725188663
876	0.006719386272
877	0.006708925262
878	0.006697199108
879	0.006691378156
880	0.006684056497
881	0.006673160676
882	0.006664099028
883	0.006657541977
884	0.006648965141
885	0.006641296508
886	0.006634578049
887	0.006625398608
888	0.006616989615
889	0.006606146949
890	0.006597797672
891	0.006590754191
892	0.00658589269
893	0.006581174616
894	0.006575123267
895	0.006569047934
896	0.00656138131
897	0.00655393785
898	0.006547014658
899	0.00653733774
900	0.006526504911
901	0.006517390052
902	0.006510826677
903	0.006501902307
904	0.006494180445
905	0.006486438164
906	0.006474945558
907	0.006466996082
908	0.006460520595
909	0.006451425991
910	0.006438202607
911	0.006427297384
912	0.006419731615
913	0.006411048857
914	0.006401954649
915	0.006395937024
916	0.006382667199
917	0.006376734133
918	0.006370418244
919	0.006359505231
920	0.006348560987
921	0.006342598407
922	0.006336635303
923	0.006329549862
924	0.006319579659
925	0.006313201675
926	0.006306781756
927	0.006299666435
928	0.006294596374
929	0.006289313192
930	0.006279150907
931	0.006269167899
932	0.006262436579
933	0.006249890124
934	0.006244667311
935	0.006236177823
936	0.006230923532
937	0.006221333666
938	0.006215522313
939	0.006207855519
940	0.006203039749
941	0.006193156746
942	0.006185264529
943	0.006177032897
944	0.006171471469
945	0.006165542419
946	0.006158334142
947	0.006152582683
948	0.006143310221
949	0.006137500345
950	0.006131178599
951	0.006123907902
952	0.006116817211
953	0.006110003767
954	0.006103855908
955	0.006098629408
956	0.006092887336
957	0.006085656691
958	0.006079379166
959	0.00607318128
960	0.006068598544
961	0.006063965748
962	0.00605593389
963	0.006049442042
964	0.006044758295
965	0.006036159778
966	0.006032327588
967	0.006023027485
968	0.006016746564
969	0.006012153199
970	0.006006122407
971	0.006000399148
972	0.00599658127
973	0.00598976259
974	0.005979489482
975	0.00597291451
976	0.005967278231
977	0.005961017422
978	0.005952482314
979	0.005944128178
980	0.005939544766
981	0.005933065459
982	0.005920873568
983	0.005911788335
984	0.005903935352
985	0.005897674051
986	0.005892709695
987	0.005884693583
988	0.005877577277
989	0.005868613149
990	0.005862903168
991	0.005856761498
992	0.005851414534
993	0.005845184536
994	0.005835373378
995	0.005830654128
996	0.005826936248
997	0.005821639287
998	0.005813209884
999	0.005805226117
92	0.004230397445
993	0.004224804228
994	0.004218740618
995	0.004214235983
996	0.004210609646
997	0.004205719838
998	0.004203166432
999	0.004198742693
